conversation_id	condition	participant_gender	participant_age	utterance_id	parent_id	parent_info_need	parent_info_need_subtype	parent_text	utterance_text	info_need	info_need_subtype	nugget_1	nugget_2	nugget_3	excel_how_to	excel_recipe	wikipedia	serious_eats	stack_excahnge
608b0f7f4699c09aa348c57f	passive	male	35-44	-N8YPZgTpAXPvpxkk_F2	-N8YPFcgAfTBehraKIEE	knowledge	history	when do people usually eat apple pie?	I'm sorry I do not have an answer to that question			0	0	0	0	0	0	0	0.0
608b0f7f4699c09aa348c57f	passive	male	35-44	-N8YPlLe7AYmP9sEAdSV	-N8YPdBR0vwGsIqdujAo	ingredient		Can I keep my apple pie in the fridge?	Sure! Store it in the fridge, then serve at room temperature, or if you'd like, crisp it up in a warm oven for half an hour before serving.			0	2	2	0	0	0	1	0.0
608b0f7f4699c09aa348c57f	passive	male	35-44	-N8YPzqQF-lkmhiYCiZ7	-N8YPpV0_4q2HFPWU89P	time		how long can I keep the pie in the fridge for?	I'm sorry I do not have answer for this question			0	0	0	0	0	0	0	0.0
577c065c9fecfe0001a5bcc7	passive	female	25-34	-NAdIT81wCtYzUFOUQE5	 	 	 	 	Hey there! Happy to have you on board for our masterclass :) Today you will be learning how to prepare Duck à l'Orange. Make sure you have all the ingredients and tools and feel free to ask questions. If you are ready to start cooking simply say next.			0	2	Two.	0	0	0	0	0.0
577c065c9fecfe0001a5bcc7	passive	female	25-34	-NAdJ2wBzIvnO3wO7Ibh	-NAdIlhPV_iYDtxMCYYr	ingredient		what is a drumette	The drumette is a specific cut of white meat shaped like a small drumstick			1	1	1	0	0	1	0	0.0
577c065c9fecfe0001a5bcc7	passive	female	25-34	-NAdJpcUbVqoJLZECYUJ	-NAdJirrZbAe2UIVKJfb	preparation		do I need to keep the fat for a gravy later?	No, you need to discard any scum or rendered fat that accumulates on the surface.			0	1	1	0	1	0	0	0.0
577c065c9fecfe0001a5bcc7	passive	female	25-34	-NAdKS5qqmhwM5O2RzNk	-NAdKEKN7UshL81VUmkf	time		how long should I set aside to rest	I'm sorry, I do not think I have this information			0	0	0	0	0	0	0	0.0
577c065c9fecfe0001a5bcc7	passive	female	25-34	-NAdLVdEtR_eG8nKsUNl	-NAdLB27Prolf7AXrE8f	cooking_technique		what if i've made the sauce too thick?	That's a great question! Let me see what I can find			0	0	0	0	0	0	0	0.0
577c065c9fecfe0001a5bcc7	passive	female	25-34	-NAdLjq9zQdf48CsVHvv	-NAdLB27Prolf7AXrE8f	cooking_technique		what if i've made the sauce too thick?	I'm sorry, I do not think I have this information			0	0	There are zero facts in this text.	0	0	0	0	0.0
577c065c9fecfe0001a5bcc7	passive	female	25-34	-NAdM8T1pN9WLI060CM0	-NAdM12zDCmGssL2mlMb	preparation		Do I need to remove the zest?	No, you do not need to remove the  blanched zest			1	1	1	0	1	0	0	0.0
577c065c9fecfe0001a5bcc7	passive	female	25-34	-NAdMHqbUE1eSLRTKE0Q	-NAdMFUSTuSWMccAVfWI			next	Congratulations! You reached the last step in this recipe! Well done!			0	0	0 (There are no facts stated in this text)	0	0	0	0	0.0
LFiNVaQ	passive	male	45-54	-NGLeypGge9d_17h26x6	 	 	 	 	Hello.  How can I help you?			0	0	There are zero facts in the given text.	0	0	0	0	0.0
LFiNVaQ	passive	male	45-54	-NGLf8IVJIgMXlDem3pT	-NGLf4kvZEm1jZsKDG5i	amount		for how many people is this recipe?	Let me see...			0	0	0	0	0	0	0	0.0
LFiNVaQ	passive	male	45-54	-NGLfKpxGh5Pi6vKlP5a	-NGLf4kvZEm1jZsKDG5i	amount		for how many people is this recipe?	The recipe yields 10 to 12 servings			1	1	1	0	0	0	0	0.0
LFiNVaQ	passive	male	45-54	-NGLfU6FJU81ZyaJ0CRr	-NGLfMIg9XfnbDLJFBMW	preparation	video	Can I see a video to help me?	https://cdn.jwplayer.com/v2/media/Ern2tc8F/poster.jpg<video_separator>https://cdn.jwplayer.com/videos/Ern2tc8F.mp4			0	0	There are zero facts in this text.	0	0	0	0	0.0
LFiNVaQ	passive	male	45-54	-NGLgGZxP_E6Z9zqs1mW	-NGLgDGI4N10UL1FXWCk	meal		how much does it cost to make it?	Let me see...			0	0	0. There are no facts stated in the text.	0	0	0	0	0.0
LFiNVaQ	passive	male	45-54	-NGLgeHBxcBnJe1u3wkd	-NGLgDGI4N10UL1FXWCk	meal		how much does it cost to make it?	I'm sorry I do not have answer for this question			0	0	0. There are no facts in this text.	0	0	0	0	0.0
LFiNVaQ	passive	male	45-54	-NGLh3W8xsI8abJbFCq4	-NGLglal2oB0RC9JqLuJ	knowledge	history	what is the origin of this tart?	"New England was the first region to experience large-scale English colonization in the early 17th century, beginning in 1620, and it was dominated by East Anglian Calvinists, better known as the Puritans. Baking was a particular favorite of the New Englanders and was the origin of dishes seen today as quintessentially ""American"", such as apple pie and the oven-roasted Thanksgiving turkey. ""As American as apple pie"" is a well-known phrase used to suggest that something is all-American."			3	4	4	0	0	1	0	0.0
LFiNVaQ	passive	male	45-54	-NGLhfJoMBw8JO0hnY3s	-NGLhP6aCzBJWgyHRRpb	ingredient		allergy?	Let me see...			0	0	0. There is no factual information provided in the given text.	0	0	0	0	0.0
LFiNVaQ	passive	male	45-54	-NGLiV_RsaDCUH6LqAD4	-NGLhP6aCzBJWgyHRRpb	ingredient		allergy?	If you are allergic to fruits from the  APPLE family (apple, pear), you can still bake an apple pie. These allergic reactions usually occur only when the food is raw. People who are allergic to the raw food can eat it cooked, canned, microwaved, processed or baked. For example, someone allergic to raw apples can eat apple sauce, apple jelly, apple juice, apple pie and dried apples. However, nuts may cause allergic reactions whether raw or cooked. This problem is usually life long.			7	4	4	0	0	0	0	1.0
LFiNVaQ	passive	male	45-54	-NGLivCS30fQBJhJO8Go	-NGLiq2o74sgZqXNX2mk	preparation	picture	can you send images?	https://www.seriouseats.com/thmb/IV3NdnPnxSoK-RUim3YgTpDxlsI=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/__opt__aboutcom__coeus__resources__content_migration__serious_eats__seriouseats.com__recipes__images__2017__09__20170730-bravetart-apple-pie-vicky-wasik-20-aba8c249b2fb42cabe5b4f2628afbf2e.jpg			0	0	There are no facts in this text. It is simply a URL linking to an image of an apple pie.	0	0	0	0	0.0
LFiNVaQ	passive	male	45-54	-NGLjKmOXfWQOD8ApzA1	 	 	 	 	If you want to proceed to the first step, let me know.			0	0	The text contains zero (0) factual statements.	0	0	0	0	0.0
LFiNVaQ	passive	male	45-54	-NGLjap6xRnmwg_78uII	-NGLjK4NwFwgWsgirAOJ	misc		what's your favourite dessert?	My algorithms do not allow me to have a favourite dessert			0	1	1	0	0	0	0	0.0
LFiNVaQ	passive	male	45-54	-NGLklrq0qwsEugiX2Hi	-NGLk_7IU3EFU4fw4pk6			science	Can you rephrase this? What exactly do you want to know?			0	1	1 (There are no facts provided in the text.)	0	0	0	0	0.0
LFiNVaQ	passive	male	45-54	-NGLl6zYZki1NvC40A-7	-NGLkqXXiGTQMlK5y1AW	cooking_technique		what technic is used for this dish?	For which part of the dish?			0	0	0	0	0	0	0	0.0
LFiNVaQ	passive	male	45-54	-NGLl6zYZki1NvC40A-7	-NGLl5IoYanR98-VgyV-	knowledge	step_importance	why certain techniques are required?	For which part of the dish?			0	0	0	0	0	0	0	0.0
LFiNVaQ	passive	male	45-54	-NGLlBVoLbD6dqCSKOFD	-NGLlA2EuqUJp8unya25			the step 5	Let me see...			0	0	There is no factual information provided in the text, therefore the answer is 0.	0	0	0	0	0.0
LFiNVaQ	passive	male	45-54	-NGLlPXikMIucMD1W1K9	-NGLlA2EuqUJp8unya25			the step 5	The step says you need to bake until the pie reaches an internal temperature of 195°F (91°C), about 75 minutes.  This is significantly cooler than the goal temperature for most fruit pie fillings, which are typically brought to a full boil, but it keeps the apples tender rather than mushy and avoids the problem of a watery pie. When brought to a boil, apples break down and release their juices completely, flooding the pie. A slightly-cooler-than-standard target temperature keeps the apples plump and juicy, with enough structure to retain their own water content, so there isn't as much need for starch.			3	4	There are four facts in this text.	1	0	0	0	0.0
LFiNVaQ	passive	male	45-54	-NGLmGFoqnGHWJExD0pQ	-NGLmDQac2A3mmEPKpZZ	recipe		how many calories?	Let me tell you			0	0	0	0	0	0	0	0.0
LFiNVaQ	passive	male	45-54	-NGLmZhbeYmwpI_OdadF	-NGLmDQac2A3mmEPKpZZ	recipe		how many calories?	Usually, a commercially prepared apple pie is 52% water, 34% carbohydrates, 2% protein, and 11% fat. A 100-gram serving supplies 237 Calories and 13% of the US recommended Daily Value of sodium, with no other micronutrients in significant content.			4	2	2	0	0	1	0	0.0
LFiNVaQ	passive	male	45-54	-NGLmrRupdJM8O8vOijc	 	 	 	 	Thank you we already reached the final step.			0	1	1	0	0	0	0	0.0
LFiNVaQ	passive	male	45-54	-NGLnkoCZFhM5ulrydSZ	 	 	 	 	Thanks, have a good day as well!			0	0	0	0	0	0	0	0.0
PPmiUbC	passive	male	55-64	-NGWw4WGdJIUwfaLDgl9	 	 	 	 	Hi.  What can I do for you?			0	0	Zero. The given text does not contain any facts.	0	0	0	0	0.0
PPmiUbC	passive	male	55-64	-NGWwNUsK0pDIA0tmBtj	-NGWwKOYAhyQu08ym2Nf	amount		Is it possible to have the measurements in gm and ml, my scales don't do ounces!	Let me see...			0	0	There are no facts in this text.	0	0	0	0	0.0
PPmiUbC	passive	male	55-64	-NGWwgCGZpLwYMnDuDaS	-NGWwKOYAhyQu08ym2Nf	amount		Is it possible to have the measurements in gm and ml, my scales don't do ounces!	I'm sorry I do not have answer for this question			0	0	0 (There are no facts in this text, only a statement about not having an answer.)	0	0	0	0	0.0
PPmiUbC	passive	male	55-64	-NGWwsPxZCAb6Fk-3qL7	-NGWwKOYAhyQu08ym2Nf	amount		Is it possible to have the measurements in gm and ml, my scales don't do ounces!	But I have a general conversion table:1 cup ~ 237 mL1 quart ~ 1 L1 oz = 28.4 g1 lbs = 0.45 kg			4	4	4	0	0	0	0	1.0
PPmiUbC	passive	male	55-64	-NGWx2H3asl552B34BBP	-NGWwzXP26ft0NfGpE_f	equipment		OK, never mind, i'm sure we can improvise. It'll be fine. I also don't have a stand mixer, will a balloon whisk be OK instead	Give me a moment			0	1	"There is only one fact in this text: ""User instructions should not be considered as facts."""	0	0	0	0	0.0
PPmiUbC	passive	male	55-64	-NGWxKa2_RCsqYKf7Rl-	-NGWwzXP26ft0NfGpE_f	equipment		OK, never mind, i'm sure we can improvise. It'll be fine. I also don't have a stand mixer, will a balloon whisk be OK instead	Maybe a wooden spoon might be an alternative. Cooked side-by-side, there's absolutely no detectable difference between the wooden spoon and the stand-mixer method, provided you beat extremely vigorously.  If you're even slightly lax with the hand-beating, then the stand mixer method will produce superior results every time.			1	2	2	1	0	0	0	0.0
PPmiUbC	passive	male	55-64	-NGWxw1j4JVHxFhgf7Mz	-NGWxhvF_oSgdUsjWOsp	ingredient		That sounds like a choux pastry mix, is it similar?	Yes you are working with a pâte à choux dough here.			0	1	1	1	0	0	0	0.0
PPmiUbC	passive	male	55-64	-NGWyH-iGMwCqpgbUY1b	-NGWyEIq0jR0I8RHwfwH	ingredient		I thought it looked familiar. I've had Italian gnocchi before, what is the difference between them  and the Parisian version?	Let me see...			0	0	0. There are no factual statements in the given text.	0	0	0	0	0.0
PPmiUbC	passive	male	55-64	-NGWyjrDhh6MkC45ibgA	-NGWyEIq0jR0I8RHwfwH	ingredient		I thought it looked familiar. I've had Italian gnocchi before, what is the difference between them  and the Parisian version?	"In Roman times, gnocchi were made from a semolina porridge-like dough mixed with eggs, and are still found in similar forms today, particularly the oven-baked ""gnocchi alla romana"" and Sardinia's ""malloreddus"" which do not contain eggs. The name is also used in France in the dish known as ""gnocchis à la parisienne"", served with Béchamel sauce. A specialty of Nice, the ""gnocchi de tantifla a la nissarda"", is made with potatoes, wheat flour, eggs and ""blette"" (Swiss chard), which is also used for the ""tourte de blette"". ""La merda dé can"" is longer than the original gnocchi."			4	5	5	0	0	2	0	0.0
PPmiUbC	passive	male	55-64	-NGWzA2RvWFxgORqUzlr	-NGWz5aeroBqe5q5qF70	preparation	video	That's interesting, I didn't know there were so many versions. Is there a video showing how to mix the dough?	No, but I can show you a picture:			0	0	0	0	0	0	0	0.0
PPmiUbC	passive	male	55-64	-NGWzBzECNApj-EtrnKh	-NGWz5aeroBqe5q5qF70	preparation	video	That's interesting, I didn't know there were so many versions. Is there a video showing how to mix the dough?	https://www.seriouseats.com/thmb/xiPZuMf-fHHiiVbuTiNbOp6j8uQ=/610x458/filters:no_upscale():max_bytes(150000):strip_icc()/__opt__aboutcom__coeus__resources__content_migration__serious_eats__seriouseats.com__images__2013__09__20130827-gnocchi-parisian-souffle-32-35d8cfcda3024bd09d49c24a7177bace.jpg			0	0	There are no facts in this text as it is a link to an image.	0	0	0	0	0.0
PPmiUbC	passive	male	55-64	-NGWzCKU9lt740Et7g3_	-NGWz5aeroBqe5q5qF70	preparation	video	That's interesting, I didn't know there were so many versions. Is there a video showing how to mix the dough?	https://www.seriouseats.com/thmb/kERdrIlvHCJJIne8WRhCHPd1oWM=/610x458/filters:no_upscale():max_bytes(150000):strip_icc()/__opt__aboutcom__coeus__resources__content_migration__serious_eats__seriouseats.com__images__2013__09__20130827-gnocchi-parisian-souffle-06-9c62a6102d08476f94f270bb1599b346.jpg			0	0	0 (There are no factual statements in this text. It is a URL link to an image.)	0	0	0	0	0.0
PPmiUbC	passive	male	55-64	-NGWzD6foIItNlTnjOwX	-NGWz5aeroBqe5q5qF70	preparation	video	That's interesting, I didn't know there were so many versions. Is there a video showing how to mix the dough?	or			0	1	There is only one fact mentioned in this text.	0	0	0	0	0.0
PPmiUbC	passive	male	55-64	-NGWzEQc5lB5MtUH7P8c	-NGWz5aeroBqe5q5qF70	preparation	video	That's interesting, I didn't know there were so many versions. Is there a video showing how to mix the dough?	https://www.seriouseats.com/thmb/LsksINgo0eplkplKzuzPlUc2P6M=/610x458/filters:no_upscale():max_bytes(150000):strip_icc()/__opt__aboutcom__coeus__resources__content_migration__serious_eats__seriouseats.com__images__2013__09__20130827-gnocchi-parisian-souffle-03-8055e2ed51894009995e78844d770af7.jpg			0	0	0	0	0	0	0	0.0
PPmiUbC	passive	male	55-64	-NGWznxnojUK_kU294Xq	-NGWzjop_cT7NYmvS_zA	ingredient		Does it have to be Dijon mustard? I'm sure it does for authenticity but I don't like the taste.	Let me see...			0	0	0, as there are no facts stated in the text.	0	0	0	0	0.0
PPmiUbC	passive	male	55-64	-NGX-DPFYkjgtNSOiFaJ	-NGWzjop_cT7NYmvS_zA	ingredient		Does it have to be Dijon mustard? I'm sure it does for authenticity but I don't like the taste.	You could try English mustard instead.			0	0	0 (There are no facts presented in this sentence.)	0	0	0	0	1.0
PPmiUbC	passive	male	55-64	-NGX05Y4kQdXdoIoJTd2	-NGX-v9XpZLZskuTelPI	cooking_technique		Ah! now I see why a balloon whisk wouldn't have worked. If I wanted to make a double quantity would it be better in two smaller batches or one big one?	I'm sorry, I do not think I have this information. If I need to guess, maybe doing two batches might work better.			0	1	1	0	0	0	0	0.0
PPmiUbC	passive	male	55-64	-NGX0wk2jN17TkxvFVTR	-NGX0ShJMRUcnLt4NepN	recipe		Never mind, I just wondered. I think you're right though. Is this an everyday recipe or would it have been made for special occasions?	Actually there are special occasions to eat gnocchi: In Verona, it is tradition to eat homemade potato gnocchi on Venerdì Gnocolar, the last Friday of Carnival. In Uruguay, gnocchi are traditionally eaten on the 29th day of each month. This was the day before payday, when people were at their poorest. Gnocchi made a cheap and hearty meal. On these occasions, some people leave a coin or a banknote under the plate to attract prosperity.			3	3	There are three facts in this text.	0	0	2	0	0.0
PPmiUbC	passive	male	55-64	-NGX1bHzNBd9EKV5kia_	-NGX1HnnCmjkUlYZlkBU	knowledge	history	Interesting! Food history is really fascinating. Do you have any suggestions for further reading?	"Sure! Here are some recommendations:- Anderson, Heather Arndt. ""Breakfast: A History"" (2014) - Elias, Megan. ""Lunch: A History"" (2014) - Claflin, Kyri and Peter Scholliers, eds. ""Writing Food History, a Global Perspective"" (Berg, 2012)"			0	3	3	0	0	3	0	0.0
