conv_id	condition	utterance_id	participant	length_char	length_words	utterance
60c48655811ab33a8f77dd34	passive	-N9kFagUJlMsUk6amyFW	agent	482	87	Unless you're reading this from Liguria itself, you probably don't have access to the prized basil of that region. If you happen to grow your own, lucky you. If you have access to a good farmers market that carries beautiful tufts of fragrant basil at the height of summer, definitely go for it. If you have to settle for supermarket clamshells of hydroponic herb, well, then, that's what it's going to be. Basically, get the best fresh basil you can, and that's all there is to it.
60c48655811ab33a8f77dd34	passive	-N9kFga5UOA8uyk0Etfd	user	9	2	thank you
60c48655811ab33a8f77dd34	passive	-N9kFhgk9_Pj8Oc3SgAQ	user	26	6	im ready for the next step
60c48655811ab33a8f77dd34	passive	-N9kFnxVNxzQ3PxH1Qai	user	38	7	what is the recommended amount of oil?
60c48655811ab33a8f77dd34	passive	-N9kFq0JmnLsYn-ZpGcZ	user	44	9	does the type of olive oil change the taste?
60c48655811ab33a8f77dd34	passive	-N9kFv6yl_Ni1gnVNz4P	agent	69	11	You should use 3/4 cup (175ml) mildly flavored extra-virgin olive oil
60c48655811ab33a8f77dd34	passive	-N9kFx-lz1PeB2bBrp0D	user	9	2	thank you
60c48655811ab33a8f77dd34	passive	-N9kFybOkrAFczakyco5	agent	206	37	As long as you're using a decent, somewhat mild olive oil, your pesto is going to be good; if you feel like using an even higher-quality, not-too-spicy oil, whether Ligurian or not, it may be subtly better.
60c48655811ab33a8f77dd34	passive	-N9kG1DJoerQI7dk9-8Q	user	12	3	ok thank you
60c48655811ab33a8f77dd34	passive	-N9kG7-PlSS8kkLKnAt7	user	84	18	how do i know when its been crushed enough, can you show me what it would look like?
60c48655811ab33a8f77dd34	passive	-N9kGBQPhp9EaSrRCkPd	user	46	9	what should the paste look like at this point?
60c48655811ab33a8f77dd34	passive	-N9kGIGFbakUcQDbO2-g	agent	78	17	So in terms of the mix of garlic and pine nuts the paste should look like this
60c48655811ab33a8f77dd34	passive	-N9kGNGJNiUELHamzGmk	agent	71	13	After adding salt, basil and olive oil the paste should look as follows
60c48655811ab33a8f77dd34	passive	-N9kGOHVfikE_2Hcmuc3	user	59	12	ok has this been set aside or mixed with the pesto already?
60c48655811ab33a8f77dd34	passive	-N9kGQGBs5UMQ7SkHauM	user	23	5	ok looks good thank you
60c48655811ab33a8f77dd34	passive	-N9kGRlHTm5Ww1lh2xbb	user	26	6	im ready for the next step
60c48655811ab33a8f77dd34	passive	-N9kGT5z_LOjAqD60YZv	agent	31	6	it should be all mixed together
60c48655811ab33a8f77dd34	passive	-N9kGUl25ck6wybbrNV4	user	12	3	ok thank you
60c48655811ab33a8f77dd34	passive	-N9kGXSOdB9KrAWHGeoI	user	44	9	how long does this pesto last in the fridge?
60c48655811ab33a8f77dd34	passive	-N9kGewKukLLw5y-S_BV	user	50	10	what is the recommended layer of olive oil on top?
60c48655811ab33a8f77dd34	passive	-N9kGiKJO8uqKjLt-4bA	user	33	7	what is the quantity of it sorry?
60c48655811ab33a8f77dd34	passive	-N9kH0LZSrhBME5LOOPU	agent	302	55	Exact time is impossible to judge but the best indicator of freshness is the colour of the leaves. Once they turn from green to brown, it is all over for the pesto.To boost the 'shelf-life' of the pesto in the fridge, make sure that it is completely covered with olive oil before sealing the container.
60c48655811ab33a8f77dd34	passive	-N9kH6zpTWaxcZI9XFZK	user	45	9	ok thank you that is very interesting to know
60c48655811ab33a8f77dd34	passive	-N9kH9M6tho8hR2O8wk0	user	35	7	which pasta is it best served with?
60c48655811ab33a8f77dd34	passive	-N9kHOEtYK4neCmV1e1y	agent	136	20	Pesto is commonly used on pasta, traditionally with "mandilli de sæa" ("silk handkerchiefs" in the Genoese dialect), trofie or trenette.
60c48655811ab33a8f77dd34	passive	-N9kHSsucBhc2q7F7lpO	user	68	15	can you show me a photo of this pasta, ive never heard of it before?
60c48655811ab33a8f77dd34	passive	-N9kHfjK9PYRLuztm5rO	agent	48	10	I'm sorry I do not have answer for this question
60c48655811ab33a8f77dd34	passive	-N9kHh4UN1236WcQ8Z-Z	user	12	3	ok thank you
60c48655811ab33a8f77dd34	passive	-N9kHi0IYHVl3vtaG-7J	user	26	6	im ready for the next step
60c48655811ab33a8f77dd34	passive	-N9kHp4hbF7PRhd8um53	agent	58	9	Congratulations! You reached the last step of this recipe!
608b0f7f4699c09aa348c57f	passive	-N8YI8v0QNKYQhbhWrOe	user	2	1	hi
608b0f7f4699c09aa348c57f	passive	-N8YIIMF273LLzPsMxXU	agent	259	47	Hey there! Happy to have you on board for our masterclass :) Today you will be learning how to prepare Old-Fashioned Apple Pie. Make sure you have all the ingredients and tools and feel free to ask questions. If you are ready to start cooking simply say next.
608b0f7f4699c09aa348c57f	passive	-N8YILPHP2eOXB4Votyd	user	4	1	next
608b0f7f4699c09aa348c57f	passive	-N8YIVLSJh2-n3Z5jCwE	user	38	8	what type of apples should I be using?
608b0f7f4699c09aa348c57f	passive	-N8YIedYn4hQBnj9yQn2	agent	506	88	While it's often said that using a variety of apples can create depth of flavor, this can also introduce unnecessary variables into the equation, with some types breaking down more quickly to flood the pie with juice. When you stick with one type of apple, the pie's consistency stays the same from batch to batch; depth is created through a blend of brown sugar and spices that highlights the apples rather than overwhelming them. For this purpose, I'm a big fan of tart baking apples, like Granny Smiths.
608b0f7f4699c09aa348c57f	passive	-N8YIk8HRcMiIuIP0LMK	user	10	2	Thank you!
608b0f7f4699c09aa348c57f	passive	-N8YIoG-sejm6ppQC-KG	user	27	7	Okay, I am ready to move on
608b0f7f4699c09aa348c57f	passive	-N8YIzo-0t6_1WsVfdtZ	user	49	10	why is it important to cover the apples in syrup?
608b0f7f4699c09aa348c57f	passive	-N8YJ9XNcJgmcDUaeMwh	agent	51	11	That's a great question! Let me see what I can find
608b0f7f4699c09aa348c57f	passive	-N8YJ_TQjd2GdrIjy6U4	agent	254	42	The syrup is composed primarily of brown sugar dissolved by a small amount of tart apple juice. This is the result of macerating the apples.  Macerating helps break down the fruit's structure, leading to a massive reduction in volume without any cooking.
608b0f7f4699c09aa348c57f	passive	-N8YJisxZRrYtDBCfwLL	user	19	2	that's interesting!
608b0f7f4699c09aa348c57f	passive	-N8YJpOnZuSMgTSxrQt2	user	35	6	I'm curious, who created apple pie?
608b0f7f4699c09aa348c57f	passive	-N8YKDq5Ny2apheBb8-o	agent	29	7	Let me see what I can find :)
608b0f7f4699c09aa348c57f	passive	-N8YKFEkiBd94IyLaZgL	user	9	2	Thank you
608b0f7f4699c09aa348c57f	passive	-N8YKWnaPPHgsGb1Qpoh	agent	391	61	New England was the first region to experience large-scale English colonization in the early 17th century, beginning in 1620, and it was dominated by East Anglian Calvinists, better known as the Puritans. Baking was a particular favorite of the New Englanders and was the origin of dishes seen today as quintessentially "American", such as apple pie and the oven-roasted Thanksgiving turkey.
608b0f7f4699c09aa348c57f	passive	-N8YKe0n2hPGdzdScIAq	user	9	2	Thank you
608b0f7f4699c09aa348c57f	passive	-N8YKevsNGUKk1XWzydx	user	21	6	I am ready to move on
608b0f7f4699c09aa348c57f	passive	-N8YKtQM_F57YtEI6ppG	user	50	10	Why should I let my pastry go to room temperature?
608b0f7f4699c09aa348c57f	passive	-N8YLCEp0iNfj8B6addm	agent	54	12	I'm sorry but I do not have an answer to that question
608b0f7f4699c09aa348c57f	passive	-N8YLDgtm-o8aQwDaVUx	user	11	2	that's okay
608b0f7f4699c09aa348c57f	passive	-N8YLKl_XMqjJVIfTj9z	user	52	12	Can you show me how to drape and pinch the top crust
608b0f7f4699c09aa348c57f	passive	-N8YLeiw92Q7w4C0CxCz	agent	30	6	You can check from minute 1:20
608b0f7f4699c09aa348c57f	passive	-N8YLk3r-ls6YO3J4dyt	agent	17	3	until minute 1:40
608b0f7f4699c09aa348c57f	passive	-N8YLpGIWdgMnEVpZQD8	user	31	5	that's very helpful, thank you.
608b0f7f4699c09aa348c57f	passive	-N8YLsWP8GyJPV4zFMWR	user	47	9	Why must I refrigerate my pie before baking it?
608b0f7f4699c09aa348c57f	passive	-N8YM-waIWYCKgJImkz6	agent	109	19	That's a great question!  Chilling ensures the dough is cold to start, which keeps the crust flaky and light.
608b0f7f4699c09aa348c57f	passive	-N8YM4vqzqHv0h13NM_y	user	50	11	I like a flaky crust, so I will definitely do this
608b0f7f4699c09aa348c57f	passive	-N8YM6iefVhd1hw1hghq	user	27	6	I'm ready to move on now :)
608b0f7f4699c09aa348c57f	passive	-N8YMFX3MXYYk9gFyBvs	user	38	9	Why should I put cream in my egg wash?
608b0f7f4699c09aa348c57f	passive	-N8YMQkHCieEWJKHT-84	agent	54	12	I'm sorry but I do not have an answer to that question
608b0f7f4699c09aa348c57f	passive	-N8YMTia5NTija2Xoxpj	user	35	8	What is the purpose of an egg wash?
608b0f7f4699c09aa348c57f	passive	-N8YMhckmuSwZ1tifsa6	agent	473	92	An egg wash is often used to make pastries shiny and golden or brown in color, and it also is used to help toppings or coatings stick to the surface of the pastry, or to bind pastry parts together, such as empanadas or other en croute recipes. Egg wash can usually be made with 30 ml or two tablespoons of liquid, such as milk or water, for every egg. Less liquid makes for a darker wash. The part of the egg used and liquid added determines the finished look of the crust.
608b0f7f4699c09aa348c57f	passive	-N8YMpzxOtOdoI17Xy0u	user	10	2	thank you!
608b0f7f4699c09aa348c57f	passive	-N8YMugbdz4_8Xnf8z_h	user	68	12	So, what's the difference between an apple pie and an apple crumble?
608b0f7f4699c09aa348c57f	passive	-N8YNJG5LAIYs_JdGEIi	agent	470	79	An Apple crumble is a dessert of baked chopped apples topped with a crisp streusel crust. In the UK, Australia and New Zealand the term 'crumble' refers to both desserts but in the US and Canada the two are distinguished. Ingredients usually include cooked apples, butter, sugar, flour, cinnamon, and often oats and brown sugar, ginger, and/or nutmeg. One of the most common variants is "apple rhubarb crisp", in which the rhubarb provides a tart contrast to the apples.
608b0f7f4699c09aa348c57f	passive	-N8YNM0f7nvevmXceoz9	agent	492	85	An apple pie is a pie in which the principal filling ingredient is apple. It is, on occasion, served with whipped cream or iced cream (which is known as "apple pie a la mode"), or with cheddar cheese. The pastry part is generally used top-and-bottom, making it a "double-crust pie"; the upper crust may be circular or latticed (woven of crosswise strips). Depending on the baker's preference, the bottom crust may be baked first (before baking the whole pie) to prevent it from getting soggy.
608b0f7f4699c09aa348c57f	passive	-N8YNXogFqk5wCXemo1N	user	34	5	thank you, that's very informative
608b0f7f4699c09aa348c57f	passive	-N8YNZR3o5T9WLJF9lIj	user	21	6	I am ready to move on
608b0f7f4699c09aa348c57f	passive	-N8YNjxq8An9KtJfT-Rd	user	38	8	Why is the type of pan important here?
608b0f7f4699c09aa348c57f	passive	-N8YO-QlSgMCgAp3HyoK	agent	525	93	That's a great question! The type of pan really affects the quality of your pie.  Heavy materials, like thick ceramic or stoneware, will slow that process down, which can produce a dense and greasy crust. Meanwhile, lightweight metal, like aluminum, may speed things up so much that by the time the crust is golden brown, the apples may still be a little crunchy.  Glass lands right in the middle, conducting heat at a brisk but not breakneck pace, so that the crust turns out flaky and crisp just as the apples cook through.
608b0f7f4699c09aa348c57f	passive	-N8YOCfnAGV-xTi2tF0-	user	36	9	Thank you! I am ready to move on now
608b0f7f4699c09aa348c57f	passive	-N8YOP7JpEuQ_TNoGMe7	user	38	9	Why should I cool my pie for one hour?
608b0f7f4699c09aa348c57f	passive	-N8YOp3HIdVDyAlP2ZsW	agent	54	12	I'm sorry but I do not have an answer to that question
608b0f7f4699c09aa348c57f	passive	-N8YOvM-4IWSgT6MrDRG	user	47	10	What are good things to have with my apple pie?
608b0f7f4699c09aa348c57f	passive	-N8YP9YNaBm4GDsXvatW	agent	69	13	An apple pie is, on occasion, served with whipped cream or iced cream
608b0f7f4699c09aa348c57f	passive	-N8YPFcgAfTBehraKIEE	user	37	7	when do people usually eat apple pie?
608b0f7f4699c09aa348c57f	passive	-N8YPZgTpAXPvpxkk_F2	agent	50	11	I'm sorry I do not have an answer to that question
608b0f7f4699c09aa348c57f	passive	-N8YPb4F5zOA5tRB5uDT	user	13	2	that's okay :
608b0f7f4699c09aa348c57f	passive	-N8YPdBR0vwGsIqdujAo	user	38	9	Can I keep my apple pie in the fridge?
608b0f7f4699c09aa348c57f	passive	-N8YPlLe7AYmP9sEAdSV	agent	139	28	Sure! Store it in the fridge, then serve at room temperature, or if you'd like, crisp it up in a warm oven for half an hour before serving.
608b0f7f4699c09aa348c57f	passive	-N8YPpV0_4q2HFPWU89P	user	46	11	how long can I keep the pie in the fridge for?
608b0f7f4699c09aa348c57f	passive	-N8YPzqQF-lkmhiYCiZ7	agent	48	10	I'm sorry I do not have answer for this question
608b0f7f4699c09aa348c57f	passive	-N8YQ0xlhatFAid-mwte	user	17	3	okay, no worries.
608b0f7f4699c09aa348c57f	passive	-N8YQ2k7tkl09q4qebdT	user	31	7	I am done with this step now :)
577c065c9fecfe0001a5bcc7	passive	-NAdILLGEVO9Klsq4Bec	user	8	1	Hello :)
577c065c9fecfe0001a5bcc7	passive	-NAdIT81wCtYzUFOUQE5	agent	251	47	Hey there! Happy to have you on board for our masterclass :) Today you will be learning how to prepare Duck à l'Orange. Make sure you have all the ingredients and tools and feel free to ask questions. If you are ready to start cooking simply say next.
577c065c9fecfe0001a5bcc7	passive	-NAdI_yeeLyY12YDDjBf	user	4	1	next
577c065c9fecfe0001a5bcc7	passive	-NAdIhg_bTQiLIMJZvoo	user	4	1	next
577c065c9fecfe0001a5bcc7	passive	-NAdIlhPV_iYDtxMCYYr	user	18	4	what is a drumette
577c065c9fecfe0001a5bcc7	passive	-NAdJ2wBzIvnO3wO7Ibh	agent	74	14	The drumette is a specific cut of white meat shaped like a small drumstick
577c065c9fecfe0001a5bcc7	passive	-NAdJ3nLnh48HAeOqle1	user	4	1	next
577c065c9fecfe0001a5bcc7	passive	-NAdJ69a-fBX-uODOR78	user	4	1	next
577c065c9fecfe0001a5bcc7	passive	-NAdJClAT-O9Lvuk0iSv	user	4	1	next
577c065c9fecfe0001a5bcc7	passive	-NAdJOMWY90FliUVZidm	user	4	1	next
577c065c9fecfe0001a5bcc7	passive	-NAdJX5toAzYdCUqmIgg	user	4	1	next
577c065c9fecfe0001a5bcc7	passive	-NAdJbm5KssJjBDwg20a	user	4	1	next
577c065c9fecfe0001a5bcc7	passive	-NAdJirrZbAe2UIVKJfb	user	44	11	do I need to keep the fat for a gravy later?
577c065c9fecfe0001a5bcc7	passive	-NAdJpcUbVqoJLZECYUJ	agent	81	15	No, you need to discard any scum or rendered fat that accumulates on the surface.
577c065c9fecfe0001a5bcc7	passive	-NAdJrHO-R9xCqL7yNto	user	4	1	next
577c065c9fecfe0001a5bcc7	passive	-NAdJz1kcoKXpZNveesF	user	4	1	next
577c065c9fecfe0001a5bcc7	passive	-NAdK75w_Xej3IVOTTZ8	user	4	1	next
577c065c9fecfe0001a5bcc7	passive	-NAdKEKN7UshL81VUmkf	user	35	8	how long should I set aside to rest
577c065c9fecfe0001a5bcc7	passive	-NAdKS5qqmhwM5O2RzNk	agent	49	10	I'm sorry, I do not think I have this information
577c065c9fecfe0001a5bcc7	passive	-NAdKTEjybiSu-gYibNE	user	4	1	next
577c065c9fecfe0001a5bcc7	passive	-NAdKb0HTlCyRhoGAdlS	user	4	1	next
577c065c9fecfe0001a5bcc7	passive	-NAdKi5NCAVuq4GpnqeM	user	4	1	next
577c065c9fecfe0001a5bcc7	passive	-NAdKkbURVJ30MuQQrQZ	user	4	1	next
577c065c9fecfe0001a5bcc7	passive	-NAdKr9cKatw_6AbqtLg	user	4	1	next
577c065c9fecfe0001a5bcc7	passive	-NAdKwGVtIKBg0QqLTsJ	user	4	1	next
577c065c9fecfe0001a5bcc7	passive	-NAdL-v91N8hrStClrLg	user	4	1	next
577c065c9fecfe0001a5bcc7	passive	-NAdLB27Prolf7AXrE8f	user	38	8	what if i've made the sauce too thick?
577c065c9fecfe0001a5bcc7	passive	-NAdLVdEtR_eG8nKsUNl	agent	51	11	That's a great question! Let me see what I can find
577c065c9fecfe0001a5bcc7	passive	-NAdLZCxXyCinw8tWqk7	user	4	1	next
577c065c9fecfe0001a5bcc7	passive	-NAdLjq9zQdf48CsVHvv	agent	49	10	I'm sorry, I do not think I have this information
577c065c9fecfe0001a5bcc7	passive	-NAdLq0m9pnbFOFJOIv3	user	4	1	next
577c065c9fecfe0001a5bcc7	passive	-NAdLxbCmWg4O_WUWzVq	user	4	1	next
577c065c9fecfe0001a5bcc7	passive	-NAdLz9J2C50c0GtKu0c	user	4	1	next
577c065c9fecfe0001a5bcc7	passive	-NAdM12zDCmGssL2mlMb	user	29	7	Do I need to remove the zest?
577c065c9fecfe0001a5bcc7	passive	-NAdM8T1pN9WLI060CM0	agent	48	10	No, you do not need to remove the  blanched zest
577c065c9fecfe0001a5bcc7	passive	-NAdMFUSTuSWMccAVfWI	user	4	1	next
577c065c9fecfe0001a5bcc7	passive	-NAdMHqbUE1eSLRTKE0Q	agent	69	11	Congratulations! You reached the last step in this recipe! Well done!
LFiNVaQ	passive	-NGLeqYfNSWkxisdLOLq	agent	246	46	Hey there! Happy to have you on board for our masterclass :-) Today you will be learning how to prepare Apple Pie. Make sure you have all the ingredients and tools and feel free to ask questions. If you are ready to start cooking simply say next.
LFiNVaQ	passive	-NGLevEAWmwlJPMBshnj	user	4	1	next
LFiNVaQ	passive	-NGLeypGge9d_17h26x6	agent	27	6	Hello.  How can I help you?
LFiNVaQ	passive	-NGLf4kvZEm1jZsKDG5i	user	35	7	for how many people is this recipe?
LFiNVaQ	passive	-NGLf8IVJIgMXlDem3pT	agent	13	3	Let me see...
LFiNVaQ	passive	-NGLfKpxGh5Pi6vKlP5a	agent	35	7	The recipe yields 10 to 12 servings
LFiNVaQ	passive	-NGLfMIg9XfnbDLJFBMW	user	29	8	Can I see a video to help me?
LFiNVaQ	passive	-NGLfWn7N966VsiAB3Qa	user	23	5	it looks nice thank you
LFiNVaQ	passive	-NGLgDGI4N10UL1FXWCk	user	33	8	how much does it cost to make it?
LFiNVaQ	passive	-NGLgGZxP_E6Z9zqs1mW	agent	13	3	Let me see...
LFiNVaQ	passive	-NGLgeHBxcBnJe1u3wkd	agent	48	10	I'm sorry I do not have answer for this question
LFiNVaQ	passive	-NGLglal2oB0RC9JqLuJ	user	32	7	what is the origin of this tart?
LFiNVaQ	passive	-NGLh3W8xsI8abJbFCq4	agent	489	77	New England was the first region to experience large-scale English colonization in the early 17th century, beginning in 1620, and it was dominated by East Anglian Calvinists, better known as the Puritans. Baking was a particular favorite of the New Englanders and was the origin of dishes seen today as quintessentially "American", such as apple pie and the oven-roasted Thanksgiving turkey. "As American as apple pie" is a well-known phrase used to suggest that something is all-American.
LFiNVaQ	passive	-NGLhKGed79rhaIEOdnr	user	10	2	ok thanks.
LFiNVaQ	passive	-NGLhP6aCzBJWgyHRRpb	user	8	1	allergy?
LFiNVaQ	passive	-NGLhfJoMBw8JO0hnY3s	agent	13	3	Let me see...
LFiNVaQ	passive	-NGLiV_RsaDCUH6LqAD4	agent	485	83	If you are allergic to fruits from the  APPLE family (apple, pear), you can still bake an apple pie. These allergic reactions usually occur only when the food is raw. People who are allergic to the raw food can eat it cooked, canned, microwaved, processed or baked. For example, someone allergic to raw apples can eat apple sauce, apple jelly, apple juice, apple pie and dried apples. However, nuts may cause allergic reactions whether raw or cooked. This problem is usually life long.
